target_id	length	eff_length	est_counts	tpm
g637.t1.cds1	747	507.02	701.0	204.438
g638.t1.cds1	10317	10076.8	6383.0	936.634
g641.t1.cds1	1200	959.836	4371.0	673.368
g643.t1.cds1	558	319.819	4668.0	215.822
g644.t1.cds1	804	563.969	2163.0	567.114
g645.t1.cds1	477	242.193	2647.0	161.607
g646.t1.cds1	795	554.969	2181.0	581.107
g647.t1.cds1	3279	3038.84	13378.0	650.958
g648.t1.cds1	678	438.114	2296.0	774.914
g649.t1.cds1	633	393.488	8583.0	322.535
g650.t1.cds1	612	372.718	6712.0	266.281
g651.t1.cds1	1362	1121.84	6132.0	808.243
g652.t1.cds1	726	486.069	5494.0	167.132
g653.t1.cds1	762	521.969	35093.0	994.134
g654.t1.cds1	789	548.969	2065.0	556.214
g655.t1.cds1	954	713.91	2879.0	596.303
g656.t1.cds1	906	665.91	3701.0	821.812
g657.t1.cds1	495	259.101	3953.0	225.594
g658.t1.cds1	3330	3089.84	4311.86	206.347
g659.t1.cds1	3588	3347.84	3095.14	136.705
g660.t1.cds1	579	340.324	6188.0	268.86
g662.t1.cds1	1320	1079.84	6565.0	898.972
g664.t1.cds1	537	299.346	33815.0	1670.34
g665.t1.cds1	6387	6146.84	5960.0	143.372
g666.t1.cds1	1770	1529.84	3027.0	292.575
g667.t1.cds1	720	480.069	423.0	130.288
g669.t1.cds1	606	366.792	3750.0	151.175
g670.t1.cds1	2094	1853.84	4057.0	323.596
g671.t1.cds1	789	548.969	3433.0	924.688
g673.t1.cds1	1389	1148.84	1021.0	131.413
g674.t1.cds1	1935	1694.84	2643.0	230.589
g675.t1.cds1	1794	1553.84	4385.0	417.286
g676.t1.cds1	696	456.069	6506.0	210.937
g677.t1.cds1	1503	1262.84	4030.0	471.875
g678.t1.cds1	1440	1199.84	2129.0	262.375
g679.t1.cds1	1257	1016.84	1955.0	284.292
g680.t1.cds1	1251	1010.84	27209.0	398.016
g681.t1.cds1	3660	3419.84	10432.7	451.089
g682.t1.cds1	1653	1412.84	943.0	986.936
g683.t1.cds1	1224	983.836	407.0	611.703
g684.t1.cds1	1038	797.836	3504.0	649.411
g686.t1.cds1	711	471.069	857.0	269.008
g687.t1.cds1	2328	2087.84	2331.29	165.109
g688.t1.cds1	3042	2801.84	1218.0	642.797
g689.t1.cds1	462	228.317	1992.0	129.009
g690.t1.cds1	1746	1505.84	6145.0	603.411
g692.t1.cds1	1131	890.836	982.0	162.998
g693.t1.cds1	1887	1646.84	3050.0	273.854
g694.t1.cds1	711	471.069	26057.0	817.917
g695.t1.cds1	1503	1262.84	2277.0	266.615
g696.t1.cds1	411	182.939	783.0	632.885
g697.t1.cds1	1812	1571.84	1025.0	964.241
g698.t1.cds1	2778	2537.84	3118.0	181.669
g700.t1.cds1	255	688.746	709.0	152.215
g701.t1.cds1	396	170.211	863.0	749.709
g702.t1.cds1	2400	2159.84	26047.0	178.322
g704.t1.cds1	3426	3185.84	7536.31	349.788
g708.t1.cds1	3162	2921.84	313.984	158.899
g709.t1.cds1	1521	1280.84	4515.0	521.235
g710.t1.cds1	252	672.218	1290.0	283.758
g711.t1.cds1	7062	6821.84	4259.0	923.157
g712.t1.cds1	3225	2984.84	12588.0	623.599
g713.t1.cds1	906	665.91	1466.0	325.527
g714.t1.cds1	1128	887.836	2626.0	437.352
g715.t1.cds1	2169	1928.84	1287.0	986.625
g719.t1.cds1	849	608.91	1404.0	340.944
g720.t1.cds1	918	677.91	867.42	189.202
g721.t1.cds1	1482	1241.84	2222.0	264.575
g722.t1.cds1	753	513.02	704.33	203.007
g723.t1.cds1	1725	1484.84	1311.67	130.622
g724.t1.cds1	2379	2138.84	25121.0	173.671
g726.t1.cds1	1284	1043.84	3690.0	522.713
g727.t1.cds1	1116	875.836	2129.0	359.436
g728.t1.cds1	732	492.02	5703.0	171.392
g729.t1.cds1	2022	1781.84	9497.0	788.112
g730.t1.cds1	1278	1037.84	3066.81	436.946
g731.t1.cds1	2106	1865.84	1834.19	145.358
g732.t1.cds1	984	743.836	1806.0	359.012
g733.t1.cds1	780	539.969	1704.0	466.627
g734.t1.cds1	924	683.91	1178.0	254.692
g735.t1.cds1	1239	998.836	2184.0	323.316
g736.t1.cds1	765	524.969	4523.23	127.404
g737.t1.cds1	453	219.867	757.892	509.701
g738.t1.cds1	666	426.158	27345.4	948.818
g739.t1.cds1	477	242.193	5879.0	358.931
g740.t1.cds1	1131	890.836	2116.0	351.226
g741.t1.cds1	1254	1013.84	3210.0	468.173
g742.t1.cds1	1236	995.836	5908.0	877.247
g743.t1.cds1	1044	803.836	2084.0	383.353
g744.t1.cds1	5364	5123.84	6625.0	191.188
g745.t1.cds1	1374	1133.84	2028.0	264.476
g746.t1.cds1	693	453.114	3882.0	126.683
g747.t1.cds1	570	331.527	6002.0	267.699
g748.t1.cds1	570	331.527	6002.0	267.699
g749.t1.cds1	1869	1628.84	1994.0	181.016
g751.t1.cds1	1692	1451.84	2388.0	243.212
g752.t1.cds1	1803	1562.84	2201.0	208.246
g753.t1.cds1	1446	1205.84	1646.0	201.842
g754.t1.cds1	1521	1280.84	4109.0	474.364
g755.t1.cds1	2022	1781.84	2435.0	202.069
g756.t1.cds1	321	111.663	7554.0	1000.31
g757.t1.cds1	1176	935.836	5055.0	798.712
g760.t1.cds1	2031	1790.84	2426.0	200.311
g761.t1.cds1	369	148.409	391.0	389.571
g762.t1.cds1	1920	1679.84	22554.0	198.53
g765.t1.cds1	2619	2378.84	3072.0	190.953
g766.t1.cds1	441	208.899	1982.0	140.293
g767.t1.cds1	2616	2375.84	5845.0	363.779
g768.t1.cds1	1902	1661.84	5212.0	463.751
g769.t1.cds1	1065	824.836	1918.0	343.835
g770.t1.cds1	1947	1706.84	3946.0	341.849
g771.t1.cds1	606	366.792	1909.0	769.583
g772.t1.cds1	561	322.691	4988.0	228.565
g773.t1.cds1	3693	3452.84	5724.0	245.128
g774.t1.cds1	786	545.969	1882.0	509.707
g775.t1.cds1	1131	890.836	5148.0	854.496
g778.t1.cds1	1383	1142.84	1684.0	217.885
g779.t1.cds1	477	242.193	119.5	729.584
g780.t1.cds1	477	242.193	119.5	729.584
g781.t1.cds1	1296	1055.84	1839.0	257.546
g782.t1.cds1	930	689.91	1707.0	365.856
g783.t1.cds1	1839	1598.84	3420.0	316.294
g784.t1.cds1	7704	7463.84	3812.0	755.196
g785.t1.cds1	1011	770.836	1444.0	276.996
g787.t1.cds1	603	363.865	4137.0	168.118
g789.t1.cds1	2046	1805.84	10483.0	858.374
g790.t1.cds1	3168	2927.84	7414.0	374.434
g792.t1.cds1	4677	4436.84	5826.0	194.163
g793.t1.cds1	1395	1154.84	2177.0	278.745
g794.t1.cds1	2937	2696.84	3983.0	218.386
g795.t1.cds1	2184	1943.84	3569.0	271.491
g796.t1.cds1	1041	800.836	2426.0	447.936
g797.t1.cds1	1857	1616.84	3006.0	274.911
g798.t1.cds1	531	293.465	3637.0	183.255
g799.t1.cds1	1566	1325.84	2686.0	299.561
g801.t1.cds1	2091	1850.84	5869.0	468.884
g802.t1.cds1	1221	980.836	17999.0	271.344
g803.t1.cds1	1452	1211.84	4252.0	518.822
g804.t1.cds1	1221	980.836	17999.0	271.344
g805.t1.cds1	1179	938.836	2098.0	330.434
g806.t1.cds1	2385	2144.84	3561.0	245.497
g807.t1.cds1	471	236.606	4183.0	261.415
g810.t1.cds1	618	378.643	20391.8	796.334
g811.t1.cds1	708	468.069	1087.0	343.391
g812.t1.cds1	1182	941.836	2560.0	401.915
g813.t1.cds1	756	515.969	679.027	194.595
g814.t1.cds1	2991	2750.84	6633.0	356.545
g815.t1.cds1	1077	836.836	7242.0	127.964
g816.t1.cds1	1098	857.836	3907.0	673.454
g817.t1.cds1	597	358.046	47465.0	1960.22
g818.t1.cds1	1311	1070.84	13850.0	191.248
g819.t1.cds1	1068	827.836	3419.0	610.694
g821.t1.cds1	2385	2144.84	1256.0	865.894
g822.t1.cds1	2916	2675.84	7602.0	420.085
g823.t1.cds1	5511	5270.84	10293.0	288.756
g824.t1.cds1	330	118.386	6041.0	754.529
g825.t1.cds1	501	264.758	113.365	633.138
g826.t1.cds1	2349	2108.84	10845.6	760.468
g827.t1.cds1	1035	794.836	59076.0	1099.01
g828.t1.cds1	492	256.309	4452.0	256.838
g829.t1.cds1	1248	1007.84	3093.0	453.794
g830.t1.cds1	1245	1004.84	5102.0	750.783
g831.t1.cds1	4041	3800.84	6358.0	247.349
g832.t1.cds1	3672	3431.84	7203.0	310.353
g833.t1.cds1	3894	3653.84	9409.0	380.771
g834.t1.cds1	1602	1361.84	3116.0	338.331
g836.t1.cds1	1290	1049.84	5685.0	800.715
g838.t1.cds1	822	581.969	1989.0	505.364
g840.t1.cds1	1248	1007.84	3186.0	467.439
g841.t1.cds1	1149	908.836	4858.0	790.389
g842.t1.cds1	1314	1073.84	5003.0	688.909
g843.t1.cds1	1674	1433.84	2249.0	231.931
g845.t1.cds1	2655	2414.84	4231.0	259.074
g846.t1.cds1	1713	1472.84	13178.0	132.301
g847.t1.cds1	867	626.91	7342.0	173.172
g848.t1.cds1	1416	1175.84	3234.0	406.689
g850.t1.cds1	378	155.73	10523.0	999.164
g851.t1.cds1	2763	2522.84	8484.76	497.301
g852.t1.cds1	897	656.91	6450.15	145.189
g853.t1.cds1	3723	3482.84	8987.1	381.554
g854.t1.cds1	1023	782.836	4282.0	808.807
g856.t1.cds1	588	349.152	3285.0	139.12
g857.t1.cds1	834	593.91	5286.0	131.606
g858.t1.cds1	1221	980.836	70596.0	1064.27
g859.t1.cds1	1083	842.836	4400.0	771.931
g860.t1.cds1	300	963.668	1922.04	294.92
g861.t1.cds1	2022	1781.84	45151.0	374.687
g862.t1.cds1	582	343.222	10380.0	447.19
g864.t1.cds1	2538	2297.84	5783.0	372.137
g865.t1.cds1	2514	2273.84	5409.0	351.744
g866.t1.cds1	525	287.787	1794.0	921.764
g867.t1.cds1	270	775.059	2770.0	528.463
g868.t1.cds1	1251	1010.84	1835.0	268.426
g870.t1.cds1	636	396.488	1852.0	690.684
g871.t1.cds1	1284	1043.84	3294.0	466.617
g873.t1.cds1	1911	1670.84	4257.0	376.738
g874.t1.cds1	369	148.409	460.0	458.319
g875.t1.cds1	960	719.91	925.0	189.991
g876.t1.cds1	1449	1208.84	1578.0	193.023
g877.t1.cds1	1809	1568.84	1828.0	172.293
g879.t1.cds1	2244	2003.84	11635.0	858.565
g880.t1.cds1	2868	2627.84	3642.0	204.932
g881.t1.cds1	978	737.91	878.0	175.938
g882.t1.cds1	1200	959.836	1705.0	262.661
g883.t1.cds1	2529	2288.84	3800.0	245.492
g884.t1.cds1	312	104.792	11783.0	1662.64
g885.t1.cds1	1062	821.836	4397.0	791.116
g886.t1.cds1	420	190.688	1184.0	918.114
g887.t1.cds1	2376	2135.84	8712.0	603.141
g888.t1.cds1	312	104.792	1172.0	165.375
g889.t1.cds1	1959	1718.84	4437.0	381.702
g893.t1.cds1	252	672.218	654.718	144.017
g894.t1.cds1	1440	1199.84	4115.0	507.127
g896.t1.cds1	1125	884.836	2776.97	464.064
g897.t1.cds1	264	743.216	1413.0	281.123
g898.t1.cds1	990	749.836	1489.0	293.628
g899.t1.cds1	402	175.241	5652.6	476.96
g900.t1.cds1	801	560.969	9722.4	256.274
g901.t1.cds1	1551	1310.84	5976.0	674.111
g902.t1.cds1	1422	1181.84	5801.0	725.796
g903.t1.cds1	429	198.476	5468.0	407.37
g904.t1.cds1	2361	2120.84	5934.0	413.723
g906.t1.cds1	708	468.069	2268.0	716.477
g907.t1.cds1	2322	2081.84	4109.0	291.849
g908.t1.cds1	1146	905.836	3461.0	564.964
g909.t1.cds1	2502	2261.84	9897.0	647.011
g910.t1.cds1	1452	1211.84	6736.0	821.916
g911.t1.cds1	1323	1082.84	5406.0	738.214
g912.t1.cds1	1077	836.836	1147.0	202.671
g913.t1.cds1	2400	2159.84	3610.0	247.147
g914.t1.cds1	651	411.325	1901.0	683.385
g916.t1.cds1	1746	1505.84	2152.0	211.317
g917.t1.cds1	1752	1511.84	2284.0	223.388
g918.t1.cds1	618	378.643	3205.0	125.161
g919.t1.cds1	2523	2282.84	5157.0	334.035
g922.t1.cds1	771	530.969	734.589	204.571
g923.t1.cds1	978	737.91	9254.41	185.445
g924.t1.cds1	9063	8822.84	5754.0	964.341
g926.t1.cds1	1119	878.836	3316.0	557.925
g927.t1.cds1	750	510.02	7873.0	228.256
g928.t1.cds1	1125	884.836	1481.0	247.492
g930.t1.cds1	4059	3818.84	6330.0	245.099
g932.t1.cds1	960	719.91	1730.0	355.334
g933.t1.cds1	723	483.069	2164.0	662.395
g934.t1.cds1	1206	965.836	1175.0	179.889
g935.t1.cds1	657	417.284	371.0	131.465
g936.t1.cds1	696	456.069	166.0	538.204
g937.t1.cds1	342	127.481	2190.06	254.026
g938.t1.cds1	612	372.718	23890.0	947.775
g939.t1.cds1	927	686.91	32727.0	704.491
g940.t1.cds1	1395	1154.84	2916.0	373.367
g941.t1.cds1	642	402.448	8876.0	326.119
g942.t1.cds1	333	120.604	1424.0	174.589
g943.t1.cds1	2211	1970.84	5226.0	392.092
g945.t1.cds1	1383	1142.84	5447.0	704.762
g947.t1.cds1	1074	833.836	3061.0	542.815
g948.t1.cds1	240	609.262	4622.0	1121.75
g949.t1.cds1	1332	1091.84	3772.0	510.838
g950.t1.cds1	966	725.91	1823.0	371.341
g952.t1.cds1	699	459.069	753.0	242.542
g953.t1.cds1	972	731.91	3655.0	738.412
g954.t1.cds1	1584	1343.84	441.0	485.245
g955.t1.cds1	1215	974.836	856.0	129.841
g956.t1.cds1	2802	2561.84	1697.0	979.489
g957.t1.cds1	2391	2150.84	3527.0	242.475
g959.t1.cds1	777	536.969	1140.0	313.924
g960.t1.cds1	402	175.241	317.0	267.481
g962.t1.cds1	237	59.495	130.0	323.096
g963.t1.cds1	1044	803.836	486.0	894.001
g964.t1.cds1	951	710.91	349.0	725.905
g965.t1.cds1	2982	2741.84	3614.0	194.902
g966.t1.cds1	2739	2498.84	859.381	508.531
g967.t1.cds1	276	811.786	440.14	801.713
g968.t1.cds1	2649	2408.84	4192.88	257.379
g969.t1.cds1	2709	2468.84	883.444	529.122
g970.t1.cds1	405	177.793	445.759	370.727
g971.t1.cds1	405	177.793	696.482	579.247
g972.t1.cds1	1035	794.836	2294.23	426.803
g973.t1.cds1	2037	1796.84	3471.11	285.646
g975.t1.cds1	1212	971.836	3471.63	528.214
g976.t1.cds1	1374	1133.84	338.05	440.859
g977.t1.cds1	1515	1274.84	1202.0	139.418
g978.t1.cds1	660	420.242	5191.0	182.65
g979.t1.cds1	5865	5624.84	3483.0	915.614
g981.t1.cds1	1248	1007.84	4956.0	727.127
g982.t1.cds1	2214	1973.84	10719.0	802.994
g983.t1.cds1	1140	899.836	9463.0	155.501
g985.t1.cds1	1158	917.836	26255.6	422.986
g986.t1.cds1	1398	1157.84	2673.0	341.367
g987.t1.cds1	1656	1415.84	2369.0	247.412
g988.t1.cds1	1218	977.836	11169.0	168.895
g989.t1.cds1	828	587.91	1484.0	373.243
g990.t1.cds1	2034	1793.84	4857.0	400.363
g992.t1.cds1	1017	776.836	2924.0	556.566
g993.t1.cds1	1674	1433.84	4246.0	437.874
g995.t1.cds1	1005	764.836	3033.0	586.372
g996.t1.cds1	2079	1838.84	5070.0	407.694
g997.t1.cds1	1650	1409.84	2551.0	267.554
g998.t1.cds1	1947	1706.84	3475.0	301.045
g999.t1.cds1	315	106.98	69114.0	9552.82
g1000.t1.cds1	1113	872.836	5046.0	854.838
g1001.t1.cds1	795	554.969	3206.0	854.209
g1002.t1.cds1	219	50.366	1089.0	319.712
g1003.t1.cds1	7578	7337.84	11326.0	228.233
g1004.t1.cds1	330	118.386	5411.0	675.841
g1005.t1.cds1	558	319.819	2720.0	125.757
g1006.t1.cds1	987	746.836	1633.0	323.318
g1007.t1.cds1	549	310.978	4830.0	229.66
g1008.t1.cds1	606	366.792	9252.0	372.98
g1009.t1.cds1	906	665.91	2895.0	642.839
g1010.t1.cds1	1104	863.836	2142.0	366.655
g1011.t1.cds1	861	620.91	6700.0	159.557
g1012.t1.cds1	1974	1733.84	6238.0	531.994
g1013.t1.cds1	960	719.91	3694.0	758.731
g1014.t1.cds1	438	206.368	2378.0	170.387
g1015.t1.cds1	1791	1550.84	3180.58	303.256
g1016.t1.cds1	1533	1292.84	6577.63	752.307
g1018.t1.cds1	555	316.915	3951.0	184.346
g1019.t1.cds1	1077	836.836	8579.0	151.588
g1020.t1.cds1	1362	1121.84	2463.0	324.642
g1021.t1.cds1	1446	1205.84	4047.0	496.265
g1022.t1.cds1	1245	1004.84	9014.0	132.645
g1023.t1.cds1	345	129.673	1346.0	153.485
g1024.t1.cds1	582	343.222	32948.0	1419.46
g1025.t1.cds1	759	518.969	2234.0	636.519
g1027.t1.cds1	2904	2663.84	6155.0	341.656
g1028.t1.cds1	1218	977.836	4556.0	688.948
g1029.t1.cds1	3396	3155.84	9101.24	426.437
g1030.t1.cds1	1254	1013.84	3513.0	512.365
g1031.t1.cds1	1149	908.836	3678.0	598.405
g1032.t1.cds1	1785	1544.84	1831.0	175.257
g1033.t1.cds1	3669	3428.84	5647.0	243.523
g1034.t1.cds1	4602	4361.84	7712.0	261.437
g1035.t1.cds1	3072	2831.84	10768.0	562.258
g1037.t1.cds1	954	713.91	2933.0	607.488
g1039.t1.cds1	918	677.91	4239.0	924.614
g1040.t1.cds1	2157	1916.84	1674.0	129.134
g1041.t1.cds1	513	276.24	608.0	325.451
g1042.t1.cds1	2598	2357.84	6848.0	429.457
g1046.t1.cds1	3285	3044.84	4638.0	225.235
g1047.t1.cds1	444	211.64	1247.0	871.241
g1048.t1.cds1	423	193.289	10532.5	805.737
g1049.t1.cds1	423	193.289	10532.5	805.737
g1050.t1.cds1	3405	3164.84	2726.0	127.363
g1052.t1.cds1	1623	1382.84	3686.0	394.143
g1053.t1.cds1	1872	1631.84	5256.0	476.264
g1054.t1.cds1	1368	1127.84	6447.0	845.241
g1055.t1.cds1	1053	812.836	1115.0	202.834
g1056.t1.cds1	1476	1235.84	5021.0	600.756
g1057.t1.cds1	735	495.02	2264.0	676.274
g1058.t1.cds1	660	420.242	1331.01	468.329
g1059.t1.cds1	2556	2315.84	3107.99	198.445
g1060.t1.cds1	1800	1559.84	2041.0	193.479
g1064.t1.cds1	1110	869.836	1716.0	291.708
g1065.t1.cds1	1545	1304.84	17631.4	199.802
g1066.t1.cds1	573	334.493	379.0	167.541
g1067.t1.cds1	825	584.969	1803.49	455.879
g1068.t1.cds1	1983	1742.84	714.0	605.774
g1070.t1.cds1	1218	977.836	1278.0	193.256
g1071.t1.cds1	1374	1133.84	1263.0	164.711
g1072.t1.cds1	2136	1895.84	1949.0	152.013
g1073.t1.cds1	921	680.91	2251.0	488.826
g1074.t1.cds1	2022	1781.84	1942.0	161.158
g1075.t1.cds1	591	352.117	487.873	204.875
g1077.t1.cds1	1899	1658.84	5142.16	458.365
g1078.t1.cds1	1401	1160.84	2247.0	286.221
g1079.t1.cds1	2181	1940.84	3357.0	255.759
g1080.t1.cds1	1347	1106.84	4121.0	550.539
g1081.t1.cds1	1182	941.836	4100.0	643.691
g1084.t1.cds1	1800	1559.84	4603.0	436.346
g1087.t1.cds1	597	358.046	1035.0	427.436
g1088.t1.cds1	501	264.758	1619.0	904.206
g1089.t1.cds1	1344	1103.84	958.0	128.331
g1090.t1.cds1	1266	1025.84	4564.0	657.865
g1092.t1.cds1	3375	3134.84	3226.0	152.166
g1094.t1.cds1	4785	4544.84	2427.0	789.624
g1095.t1.cds1	1137	896.836	2565.0	422.906
g1096.t1.cds1	1413	1172.84	2400.0	302.582
g1097.t1.cds1	1881	1640.84	5984.0	539.257
g1098.t1.cds1	372	150.867	5890.0	577.283
g1099.t1.cds1	585	346.222	2270.0	969.484
g1100.t1.cds1	2565	2324.84	2572.0	163.587
g1101.t1.cds1	2844	2603.84	5360.16	304.392
g1102.t1.cds1	651	411.325	4976.0	178.881
g1103.t1.cds1	606	366.792	5245.0	211.444
g1104.t1.cds1	3987	3746.84	9107.0	359.401
g1105.t1.cds1	2409	2168.84	3241.0	220.964
g1106.t1.cds1	282	849.155	3320.0	578.123
g1107.t1.cds1	1581	1340.84	4652.0	513.019
g1108.t1.cds1	1884	1643.84	5240.0	471.348
g1109.t1.cds1	933	692.91	911.0	194.406
g1110.t1.cds1	981	740.91	1673.0	333.887
g1112.t1.cds1	1101	860.836	2552.0	438.358
g1113.t1.cds1	1272	1031.84	2738.0	392.366
g1114.t1.cds1	2940	2699.84	4184.0	229.152
g1115.t1.cds1	705	465.069	2931.0	931.896
g1117.t1.cds1	2406	2165.84	4830.0	329.754
g1118.t1.cds1	2109	1868.84	10926.0	864.488
g1120.t1.cds1	525	287.787	5783.0	297.133
g1121.t1.cds1	1647	1406.84	8057.0	846.835
g1122.t1.cds1	561	322.691	1506.0	690.093
g1123.t1.cds1	3831	3590.84	7078.0	291.463
g1124.t1.cds1	1083	842.836	2055.0	360.527
g1125.t1.cds1	1446	1205.84	6271.0	768.984
g1126.t1.cds1	600	360.938	1287.0	527.249
g1127.t1.cds1	657	417.284	6668.0	236.283
g1128.t1.cds1	663	423.2	1549.0	541.221
g1130.t1.cds1	1152	911.836	4570.0	741.086
g1132.t1.cds1	1665	1424.84	4877.0	506.124
g1133.t1.cds1	918	677.91	49280.0	1074.9
g1134.t1.cds1	1323	1082.84	9351.72	127.702
g1135.t1.cds1	624	384.567	3465.56	133.251
g1136.t1.cds1	1323	1082.84	9351.72	127.702
g1137.t1.cds1	4788	4547.84	5117.0	166.372
g1138.t1.cds1	1653	1412.84	4058.47	424.756
g1139.t1.cds1	1929	1688.84	8113.01	710.335
g1140.t1.cds1	1461	1220.84	22937.1	277.812
g1141.t1.cds1	708	468.069	4447.72	140.507
g1142.t1.cds1	996	755.836	2830.03	553.647
g1143.t1.cds1	708	468.069	4719.6	149.095
g1145.t1.cds1	1497	1256.84	12226.7	143.847
g1146.t1.cds1	759	518.969	1898.0	540.784
g1147.t1.cds1	456	222.732	2879.0	191.13
g1149.t1.cds1	672	432.114	478.0	163.568
g1150.t1.cds1	1320	1079.84	578.0	791.478
g1151.t1.cds1	1881	1640.84	1814.0	163.471
g1152.t1.cds1	555	316.915	326.0	152.105
g1153.t1.cds1	516	279.045	9375.5	496.809
g1154.t1.cds1	258	705.532	7186.0	1506.05
g1155.t1.cds1	642	402.448	67664.0	2486.09
g1156.t1.cds1	303	985.341	10491.0	1574.34
g1157.t1.cds1	996	755.836	1475.0	288.558
g1158.t1.cds1	2613	2372.84	753.0	469.241
g1159.t1.cds1	1119	878.836	938.0	157.821
g1160.t1.cds1	372	150.867	162.0	158.777
g1161.t1.cds1	1413	1172.84	737.0	929.179
g1162.t1.cds1	2220	1979.84	1165.0	870.093
g1164.t1.cds1	684	444.114	2519.0	838.692
g1165.t1.cds1	2409	2168.84	1251.0	852.903
g1166.t1.cds1	1026	785.836	4675.0	879.668
g1167.t1.cds1	768	527.969	589.0	164.959
g1168.t1.cds1	438	206.368	321.0	230.002
g1169.t1.cds1	1311	1070.84	10757.0	148.538
g1170.t1.cds1	393	167.731	887.0	781.949
g1171.t1.cds1	960	719.91	418.0	858.553
g1172.t1.cds1	1617	1376.84	279.0	299.634
g1173.t1.cds1	1020	779.836	2059.0	390.411
g1174.t1.cds1	1632	1391.84	179.0	190.166
g1176.t1.cds1	786	545.969	4709.0	127.535
g1177.t1.cds1	2760	2519.84	2433.0	142.771
g1178.t1.cds1	1476	1235.84	3795.0	454.067
g1179.t1.cds1	384	160.381	713.0	657.362
g1180.t1.cds1	1065	824.836	1192.0	213.687
g1181.t1.cds1	927	686.91	2218.0	477.453
g1183.t1.cds1	1236	995.836	1380.0	204.909
g1184.t1.cds1	630	390.567	397.0	150.302
g1185.t1.cds1	597	358.046	1260.0	520.357
g1186.t1.cds1	1653	1412.84	2470.0	258.508
g1187.t1.cds1	1107	866.836	803.0	136.977
g1188.t1.cds1	981	740.91	376.0	750.397
g1190.t1.cds1	648	408.448	1861.0	673.718
g1191.t1.cds1	1869	1628.84	3905.0	354.497
g1192.t1.cds1	786	545.969	572.0	154.916
g1195.t1.cds1	1341	1100.84	18462.1	247.986
g1196.t1.cds1	585	346.222	880.0	375.835
g1197.t1.cds1	2112	1871.84	5858.0	462.755
g1198.t1.cds1	1047	806.836	795.15	145.725
g1199.t1.cds1	1926	1685.84	9286.65	814.541
g1200.t1.cds1	2373	2132.84	6177.0	428.242
g1201.t1.cds1	1596	1355.84	4998.0	545.077
g1202.t1.cds1	1125	884.836	3952.0	660.424
g1203.t1.cds1	348	132.018	1724.0	193.095
g1204.t1.cds1	1368	1127.84	2556.0	335.107
g1206.t1.cds1	2328	2087.84	36286.0	256.987
g1207.t1.cds1	444	211.64	4997.0	349.125
g1208.t1.cds1	1395	1154.84	3069.0	392.958
g1209.t1.cds1	1539	1298.84	6319.0	719.388
g1210.t1.cds1	258	705.532	26650.0	5585.34
g1211.t1.cds1	2151	1910.84	2784.0	215.434
g1212.t1.cds1	1344	1103.84	4324.0	579.229
g1213.t1.cds1	1302	1061.84	6047.0	842.076
g1214.t1.cds1	921	680.91	2529.0	549.197
g1215.t1.cds1	921	680.91	2833.0	615.213
g1217.t1.cds1	525	287.787	1113.0	571.864
g1220.t1.cds1	363	143.777	430.0	442.229
g1221.t1.cds1	939	698.91	3407.0	720.808
g1222.t1.cds1	762	521.969	1955.0	553.823
g1223.t1.cds1	1755	1514.84	1781.0	173.847
g1224.t1.cds1	1788	1547.84	3389.0	323.754
g1225.t1.cds1	1392	1151.84	3145.0	403.737
g1228.t1.cds1	8898	8657.84	3583.0	611.937
g1229.t1.cds1	1824	1583.84	5905.0	551.288
g1230.t1.cds1	381	158.017	22542.0	2109.39
g1231.t1.cds1	1710	1469.84	4719.0	474.734
g1232.t1.cds1	726	486.069	1491.0	453.575
g1233.t1.cds1	3327	3086.84	8715.0	417.468
g1234.t1.cds1	774	533.969	2128.0	589.284
g1235.t1.cds1	1878	1637.84	5308.0	479.214
g1237.t1.cds1	894	653.91	1582.0	357.732
g1238.t1.cds1	1626	1385.84	2911.0	310.599
g1240.t1.cds1	321	111.663	1093.0	144.737
g1241.t1.cds1	1710	1469.84	2344.0	235.808
g1242.t1.cds1	1215	974.836	2376.0	360.399
g1243.t1.cds1	519	281.988	765.0	401.143
g1244.t1.cds1	1476	1235.84	1432.0	171.337
g1246.t1.cds1	1134	893.836	199.331	329.751
g1247.t1.cds1	957	716.91	959.906	197.985
g1248.t1.cds1	1143	902.836	133.084	217.965
g1250.t1.cds1	2436	2195.84	1942.16	130.784
g1251.t1.cds1	687	447.114	633.0	209.341
g1252.t1.cds1	2652	2411.84	4680.0	286.924
g1253.t1.cds1	2337	2096.84	5973.0	421.208
g1254.t1.cds1	1734	1493.84	3275.0	324.173
g1255.t1.cds1	636	396.488	4389.0	163.683
g1257.t1.cds1	816	575.969	1264.0	324.502
g1258.t1.cds1	12006	11765.8	3936.0	494.654
g1259.t1.cds1	345	129.673	1321.0	150.634
g1261.t1.cds1	1677	1436.84	1624.0	167.127
g1262.t1.cds1	321	111.663	161.0	213.199
g1263.t1.cds1	600	360.938	1372.0	562.071
g1264.t1.cds1	1971	1730.84	2741.0	234.165
g1265.t1.cds1	1389	1148.84	680.0	875.225
g1266.t1.cds1	1740	1499.84	1712.0	168.783
g1267.t1.cds1	1122	881.836	1447.0	242.633
g1268.t1.cds1	1113	872.836	3395.0	575.143
g1270.t1.cds1	345	129.673	2751.0	313.698
g1271.t1.cds1	975	734.91	1312.0	263.979
g1272.t1.cds1	1752	1511.84	4636.0	453.427
g1273.t1.cds1	1491	1250.84	1655.0	195.644
