target_id	length	eff_length	est_counts	tpm
g579.t1.cds1	1593	1352.84	3255	355.775
g580.t1.cds1	891	650.91	7737	175.76
g581.t1.cds1	1425	1184.84	2026	252.843
g582.t1.cds1	966	725.91	2044	416.358
g583.t1.cds1	3291	3050.84	1962	950.931
g584.t1.cds1	1137	896.836	7802	128.636
g585.t1.cds1	1302	1061.84	4311	600.329
g586.t1.cds1	1596	1355.84	4438	484.004
g587.t1.cds1	2025	1784.84	5866	485.974
g588.t1.cds1	3237	2996.84	5608	276.703
g589.t1.cds1	507	270.379	1473	805.563
g590.t1.cds1	534	296.436	2222	110.837
g591.t1.cds1	972	731.91	1056	213.341
g592.t1.cds1	1983	1742.84	3922	332.752
g593.t1.cds1	2358	2117.84	6112	426.737
g594.t1.cds1	429	198.476	24309	1811.04
g595.t1.cds1	1083	842.836	3638	638.247
g596.t1.cds1	1086	845.836	2943	514.485
g597.t1.cds1	972	731.91	3558	718.815
g598.t1.cds1	1035	794.836	7635	142.037
g599.t1.cds1	342	127.481	2747	318.626
g600.t1.cds1	294	925.161	2762	441.444
g601.t1.cds1	753	513.02	2540	732.097
g602.t1.cds1	702	462.069	2191	70.114
g603.t1.cds1	1176	935.836	1701	268.766
g604.t1.cds1	1500	1259.84	4995	58.626
g605.t1.cds1	651	411.325	6148	221.013
g606.t1.cds1	1551	1310.84	2916	328.934
g607.t1.cds1	1341	1100.84	3863	518.885
g608.t1.cds1	846	605.91	3334	813.629
g609.t1.cds1	735	495.02	663	198.043
g610.t1.cds1	1179	938.836	3287	517.701
g611.t1.cds1	2160	1919.84	1631	12.562
g612.t1.cds1	7005	6764.84	4950	108.197
g613.t1.cds1	2322	2081.84	2731	193.974
g614.t1.cds1	1977	1736.84	4318	367.615
g615.t1.cds1	948	707.91	981	204.908
g616.t1.cds1	822	581.969	1327	337.163
g617.t1.cds1	1020	779.836	3127	592.917
g618.t1.cds1	252	672.218	1180	259.562
g619.t1.cds1	573	334.493	653	288.665
g620.t1.cds1	627	387.567	649	247.609
g621.t1.cds1	1581	1340.84	2181	240.519
g622.t1.cds1	1179	938.836	3477	547.626
g623.t1.cds1	2742	2501.84	4897	289.428
g624.t1.cds1	1323	1082.84	1771	241.838
g625.t1.cds1	3507	3266.84	2711	122.708
g626.t1.cds1	3177	2936.84	3071	154.621
g627.t1.cds1	2433	2192.84	747.942	504.349
g628.t1.cds1	4245	4004.84	1836	677.887
g629.t1.cds1	1692	1451.84	2326	236.898
g630.t1.cds1	2364	2123.84	2374	165.283
g631.t1.cds1	330	118.386	5267.38	657.903
g632.t1.cds1	1554	1313.84	16033	180.444
g633.t1.cds1	1428	1187.84	4493	559.305
g634.t1.cds1	954	713.91	4821	998.533
g635.t1.cds1	495	259.101	13057	745.15
g636.t1.cds1	393	167.731	438	386.126
g637.t1.cds1	747	507.02	701	204.438
g638.t1.cds1	10317	10076.8	6383	936.634
g639.t1.cds1	1158	917.836	5185	83.532
g640.t1.cds1	2649	2408.84	1947	119.516
g641.t1.cds1	1200	959.836	4371	673.368
g642.t1.cds1	1563	1322.84	9604	107.353
g643.t1.cds1	558	319.819	4668	215.822
g644.t1.cds1	804	563.969	2163	567.114
g645.t1.cds1	477	242.193	2647	161.607
g646.t1.cds1	795	554.969	2181	581.107
g647.t1.cds1	3279	3038.84	13378	650.958
g648.t1.cds1	678	438.114	2296	774.914
g649.t1.cds1	633	393.488	8583	322.535
g650.t1.cds1	612	372.718	6712	266.281
g651.t1.cds1	1362	1121.84	6132	808.243
g652.t1.cds1	726	486.069	5494	167.132
g653.t1.cds1	762	521.969	35093	994.134
g654.t1.cds1	789	548.969	2065	556.214
g655.t1.cds1	954	713.91	2879	596.303
g656.t1.cds1	906	665.91	3701	821.812
g657.t1.cds1	495	259.101	3953	225.594
g658.t1.cds1	3330	3089.84	4311.86	206.347
g659.t1.cds1	3588	3347.84	3095.14	136.705
g660.t1.cds1	579	340.324	6188	268.86
g661.t1.cds1	747	507.02	3796	110.706
g662.t1.cds1	1320	1079.84	6565	898.972
g663.t1.cds1	1488	1247.84	8627	102.228
g664.t1.cds1	537	299.346	33815	1670.34
g665.t1.cds1	6387	6146.84	5960	143.372
g666.t1.cds1	1770	1529.84	3027	292.575
g667.t1.cds1	720	480.069	423	130.288
g668.t1.cds1	11697	11456.8	9085	117.254
g669.t1.cds1	606	366.792	3750	151.175
g670.t1.cds1	2094	1853.84	4057	323.596
g671.t1.cds1	789	548.969	3433	924.688
g672.t1.cds1	1491	1250.84	6282	74.262
g673.t1.cds1	1389	1148.84	1021	131.413
g674.t1.cds1	1935	1694.84	2643	230.589
g675.t1.cds1	1794	1553.84	4385	417.286
g676.t1.cds1	696	456.069	6506	210.937
g677.t1.cds1	1503	1262.84	4030	471.875
g678.t1.cds1	1440	1199.84	2129	262.375
g679.t1.cds1	1257	1016.84	1955	284.292
g680.t1.cds1	1251	1010.84	27209	398.016
g681.t1.cds1	3660	3419.84	10432.7	451.089
g682.t1.cds1	1653	1412.84	943	986.936
g683.t1.cds1	1224	983.836	407	611.703
g684.t1.cds1	1038	797.836	3504	649.411
g685.t1.cds1	501	264.758	2135	119.239
g686.t1.cds1	711	471.069	857	269.008
g687.t1.cds1	2328	2087.84	2331.29	165.109
g688.t1.cds1	3042	2801.84	1218	642.797
g689.t1.cds1	462	228.317	1992	129.009
g690.t1.cds1	1746	1505.84	6145	603.411
g691.t1.cds1	2145	1904.84	1595	123.815
g692.t1.cds1	1131	890.836	982	162.998
g693.t1.cds1	1887	1646.84	3050	273.854
g694.t1.cds1	711	471.069	26057	817.917
g695.t1.cds1	1503	1262.84	2277	266.615
g696.t1.cds1	411	182.939	783	632.885
g697.t1.cds1	1812	1571.84	1025	964.241
g698.t1.cds1	2778	2537.84	3118	181.669
g699.t1.cds1	1050	809.836	621	113.387
g700.t1.cds1	255	688.746	709	152.215
g701.t1.cds1	396	170.211	863	749.709
g702.t1.cds1	2400	2159.84	26047	178.322
g703.t1.cds1	1284	1043.84	1974	27.963
g704.t1.cds1	3426	3185.84	7536.31	349.788
g705.t1.cds1	903	662.91	2290.95	51.101
g706.t1.cds1	1770	1529.84	5690.55	55.002
g707.t1.cds1	1011	770.836	0	0
g708.t1.cds1	3162	2921.84	313.984	158.899
g709.t1.cds1	1521	1280.84	4515	521.235
g710.t1.cds1	252	672.218	1290	283.758
g711.t1.cds1	7062	6821.84	4259	923.157
g712.t1.cds1	3225	2984.84	12588	623.599
g713.t1.cds1	906	665.91	1466	325.527
g714.t1.cds1	1128	887.836	2626	437.352
g715.t1.cds1	2169	1928.84	1287	986.625
g716.t1.cds1	1011	770.836	0	0
g717.t1.cds1	3324	3083.84	8014.58	38.429
g718.t1.cds1	384	160.381	1216	112.111
g719.t1.cds1	849	608.91	1404	340.944
g720.t1.cds1	918	677.91	867.42	189.202
g721.t1.cds1	1482	1241.84	2222	264.575
g722.t1.cds1	753	513.02	704.33	203.007
g723.t1.cds1	1725	1484.84	1311.67	130.622
g724.t1.cds1	2379	2138.84	25121	173.671
g725.t1.cds1	477	242.193	1838	112.216
g726.t1.cds1	1284	1043.84	3690	522.713
g727.t1.cds1	1116	875.836	2129	359.436
g728.t1.cds1	732	492.02	5703	171.392
g729.t1.cds1	2022	1781.84	9497	788.112
g730.t1.cds1	1278	1037.84	3066.81	436.946
g731.t1.cds1	2106	1865.84	1834.19	145.358
g732.t1.cds1	984	743.836	1806	359.012
g733.t1.cds1	780	539.969	1704	466.627
g734.t1.cds1	924	683.91	1178	254.692
g735.t1.cds1	1239	998.836	2184	323.316
g736.t1.cds1	765	524.969	4523.23	127.404
g737.t1.cds1	453	219.867	757.892	509.701
g738.t1.cds1	666	426.158	27345.4	948.818
g739.t1.cds1	477	242.193	5879	358.931
g740.t1.cds1	1131	890.836	2116	351.226
g741.t1.cds1	1254	1013.84	3210	468.173
g742.t1.cds1	1236	995.836	5908	877.247
g743.t1.cds1	1044	803.836	2084	383.353
g744.t1.cds1	5364	5123.84	6625	191.188
g745.t1.cds1	1374	1133.84	2028	264.476
g746.t1.cds1	693	453.114	3882	126.683
g747.t1.cds1	570	331.527	6002	267.699
g748.t1.cds1	570	331.527	6002	267.699
g749.t1.cds1	1869	1628.84	1994	181.016
g750.t1.cds1	444	211.64	902	63.02
g751.t1.cds1	1692	1451.84	2388	243.212
g752.t1.cds1	1803	1562.84	2201	208.246
g753.t1.cds1	1446	1205.84	1646	201.842
g754.t1.cds1	1521	1280.84	4109	474.364
g755.t1.cds1	2022	1781.84	2435	202.069
g756.t1.cds1	321	111.663	7554	1000.31
g757.t1.cds1	1176	935.836	5055	798.712
g758.t1.cds1	2277	2036.84	1542	111.943
g759.t1.cds1	1596	1355.84	2689	29.326
g760.t1.cds1	2031	1790.84	2426	200.311
g761.t1.cds1	369	148.409	391	389.571
g762.t1.cds1	1920	1679.84	22554	198.53
g763.t1.cds1	579	340.324	1139	49.488
g764.t1.cds1	339	125.192	367	43.347
g765.t1.cds1	2619	2378.84	3072	190.953
g766.t1.cds1	441	208.899	1982	140.293
g767.t1.cds1	2616	2375.84	5845	363.779
g768.t1.cds1	1902	1661.84	5212	463.751
g769.t1.cds1	1065	824.836	1918	343.835
g770.t1.cds1	1947	1706.84	3946	341.849
g771.t1.cds1	606	366.792	1909	769.583
g772.t1.cds1	561	322.691	4988	228.565
g773.t1.cds1	3693	3452.84	5724	245.128
g774.t1.cds1	786	545.969	1882	509.707
g775.t1.cds1	1131	890.836	5148	854.496
g776.t1.cds1	2169	1928.84	1471	112.768
g777.t1.cds1	615	375.68	1129	44.437
g778.t1.cds1	1383	1142.84	1684	217.885
g779.t1.cds1	477	242.193	119.5	729.584
g780.t1.cds1	477	242.193	119.5	729.584
g781.t1.cds1	1296	1055.84	1839	257.546
g782.t1.cds1	930	689.91	1707	365.856
g783.t1.cds1	1839	1598.84	3420	316.294
g784.t1.cds1	7704	7463.84	3812	755.196
g785.t1.cds1	1011	770.836	1444	276.996
g786.t1.cds1	1365	1124.84	4465	58.695
g787.t1.cds1	603	363.865	4137	168.118
g788.t1.cds1	2106	1865.84	1446	114.595
g789.t1.cds1	2046	1805.84	10483	858.374
g790.t1.cds1	3168	2927.84	7414	374.434
g791.t1.cds1	2025	1784.84	5675	47.015
g792.t1.cds1	4677	4436.84	5826	194.163
g793.t1.cds1	1395	1154.84	2177	278.745
g794.t1.cds1	2937	2696.84	3983	218.386
g795.t1.cds1	2184	1943.84	3569	271.491
g796.t1.cds1	1041	800.836	2426	447.936
g797.t1.cds1	1857	1616.84	3006	274.911
g798.t1.cds1	531	293.465	3637	183.255
g799.t1.cds1	1566	1325.84	2686	299.561
g800.t1.cds1	1089	848.836	6050	105.39
g801.t1.cds1	2091	1850.84	5869	468.884
g802.t1.cds1	1221	980.836	17999	271.344
g803.t1.cds1	1452	1211.84	4252	518.822
g804.t1.cds1	1221	980.836	17999	271.344
g805.t1.cds1	1179	938.836	2098	330.434
g806.t1.cds1	2385	2144.84	3561	245.497
g807.t1.cds1	471	236.606	4183	261.415
g808.t1.cds1	2994	2753.84	2117	113.672
g809.t1.cds1	1020	779.836	3660	69.398
g810.t1.cds1	618	378.643	20391.8	796.334
g811.t1.cds1	708	468.069	1087	343.391
g812.t1.cds1	1182	941.836	2560	401.915
g813.t1.cds1	756	515.969	679.027	194.595
g814.t1.cds1	2991	2750.84	6633	356.545
g815.t1.cds1	1077	836.836	7242	127.964
g816.t1.cds1	1098	857.836	3907	673.454
g817.t1.cds1	597	358.046	47465	1960.22
g818.t1.cds1	1311	1070.84	13850	191.248
g819.t1.cds1	1068	827.836	3419	610.694
g820.t1.cds1	3900	3659.84	5194	20.985
g821.t1.cds1	2385	2144.84	1256	865.894
g822.t1.cds1	2916	2675.84	7602	420.085
g823.t1.cds1	5511	5270.84	10293	288.756
g824.t1.cds1	330	118.386	6041	754.529
g825.t1.cds1	501	264.758	113.365	633.138
g826.t1.cds1	2349	2108.84	10845.6	760.468
g827.t1.cds1	1035	794.836	59076	1099.01
g828.t1.cds1	492	256.309	4452	256.838
g829.t1.cds1	1248	1007.84	3093	453.794
g830.t1.cds1	1245	1004.84	5102	750.783
g831.t1.cds1	4041	3800.84	6358	247.349
g832.t1.cds1	3672	3431.84	7203	310.353
g833.t1.cds1	3894	3653.84	9409	380.771
g834.t1.cds1	1602	1361.84	3116	338.331
g835.t1.cds1	2976	2735.84	3587	19.387
g836.t1.cds1	1290	1049.84	5685	800.715
g837.t1.cds1	894	653.91	4071	92.056
g838.t1.cds1	822	581.969	1989	505.364
g839.t1.cds1	534	296.436	2439	121.661
g840.t1.cds1	1248	1007.84	3186	467.439
g841.t1.cds1	1149	908.836	4858	790.389
g842.t1.cds1	1314	1073.84	5003	688.909
g843.t1.cds1	1674	1433.84	2249	231.931
g844.t1.cds1	924	683.91	4906	106.071
g845.t1.cds1	2655	2414.84	4231	259.074
g846.t1.cds1	1713	1472.84	13178	132.301
g847.t1.cds1	867	626.91	7342	173.172
g848.t1.cds1	1416	1175.84	3234	406.689
g849.t1.cds1	213	477.119	293	90.805
g850.t1.cds1	378	155.73	10523	999.164
g851.t1.cds1	2763	2522.84	8484.76	497.301
g852.t1.cds1	897	656.91	6450.15	145.189
g853.t1.cds1	3723	3482.84	8987.1	381.554
g854.t1.cds1	1023	782.836	4282	808.807
g855.t1.cds1	819	578.969	4236	108.186
g856.t1.cds1	588	349.152	3285	139.12
g857.t1.cds1	834	593.91	5286	131.606
g858.t1.cds1	1221	980.836	70596	1064.27
g859.t1.cds1	1083	842.836	4400	771.931
g860.t1.cds1	300	963.668	1922.04	294.92
g861.t1.cds1	2022	1781.84	45151	374.687
g862.t1.cds1	582	343.222	10380	447.19
g863.t1.cds1	1740	1499.84	11033	108.772
g864.t1.cds1	2538	2297.84	5783	372.137
g865.t1.cds1	2514	2273.84	5409	351.744
g866.t1.cds1	525	287.787	1794	921.764
g867.t1.cds1	270	775.059	2770	528.463
g868.t1.cds1	1251	1010.84	1835	268.426
g869.t1.cds1	1968	1727.84	12596	107.795
g870.t1.cds1	636	396.488	1852	690.684
g871.t1.cds1	1284	1043.84	3294	466.617
g872.t1.cds1	447	214.334	1331	91.824
g873.t1.cds1	1911	1670.84	4257	376.738
g874.t1.cds1	369	148.409	460	458.319
g875.t1.cds1	960	719.91	925	189.991
g876.t1.cds1	1449	1208.84	1578	193.023
g877.t1.cds1	1809	1568.84	1828	172.293
g878.t1.cds1	1254	1013.84	7669	111.851
g879.t1.cds1	2244	2003.84	11635	858.565
g880.t1.cds1	2868	2627.84	3642	204.932
g881.t1.cds1	978	737.91	878	175.938
g882.t1.cds1	1200	959.836	1705	262.661
g883.t1.cds1	2529	2288.84	3800	245.492
g884.t1.cds1	312	104.792	11783	1662.64
g885.t1.cds1	1062	821.836	4397	791.116
g886.t1.cds1	420	190.688	1184	918.114
g887.t1.cds1	2376	2135.84	8712	603.141
g888.t1.cds1	312	104.792	1172	165.375
g889.t1.cds1	1959	1718.84	4437	381.702
g890.t1.cds1	1740	1499.84	1055.04	104.014
g891.t1.cds1	1689	1448.84	865.855	88.368
g892.t1.cds1	1203	962.836	2356	36.182
g893.t1.cds1	252	672.218	654.718	144.017
g894.t1.cds1	1440	1199.84	4115	507.127
g895.t1.cds1	1995	1754.84	3862	32.542
g896.t1.cds1	1125	884.836	2776.97	464.064
g897.t1.cds1	264	743.216	1413	281.123
g898.t1.cds1	990	749.836	1489	293.628
g899.t1.cds1	402	175.241	5652.6	476.96
g900.t1.cds1	801	560.969	9722.4	256.274
g901.t1.cds1	1551	1310.84	5976	674.111
g902.t1.cds1	1422	1181.84	5801	725.796
g903.t1.cds1	429	198.476	5468	407.37
g904.t1.cds1	2361	2120.84	5934	413.723
g905.t1.cds1	8847	8606.84	16848	28.945
g906.t1.cds1	708	468.069	2268	716.477
g907.t1.cds1	2322	2081.84	4109	291.849
g908.t1.cds1	1146	905.836	3461	564.964
g909.t1.cds1	2502	2261.84	9897	647.011
g910.t1.cds1	1452	1211.84	6736	821.916
g911.t1.cds1	1323	1082.84	5406	738.214
g912.t1.cds1	1077	836.836	1147	202.671
g913.t1.cds1	2400	2159.84	3610	247.147
g914.t1.cds1	651	411.325	1901	683.385
g915.t1.cds1	2583	2342.84	7893	49.816
g916.t1.cds1	1746	1505.84	2152	211.317
g917.t1.cds1	1752	1511.84	2284	223.388
g918.t1.cds1	618	378.643	3205	125.161
g919.t1.cds1	2523	2282.84	5157	334.035
g920.t1.cds1	918	677.91	2219	48.401
g921.t1.cds1	978	737.91	0	0
g922.t1.cds1	771	530.969	734.589	204.571
g923.t1.cds1	978	737.91	9254.41	185.445
g924.t1.cds1	9063	8822.84	5754	964.341
g925.t1.cds1	1764	1523.84	2547	24.715
g926.t1.cds1	1119	878.836	3316	557.925
g927.t1.cds1	750	510.02	7873	228.256
g928.t1.cds1	1125	884.836	1481	247.492
g929.t1.cds1	2427	2186.84	3474	23.49
g930.t1.cds1	4059	3818.84	6330	245.099
g931.t1.cds1	1611	1370.84	2188	23.601
g932.t1.cds1	960	719.91	1730	355.334
g933.t1.cds1	723	483.069	2164	662.395
g934.t1.cds1	1206	965.836	1175	179.889
g935.t1.cds1	657	417.284	371	131.465
g936.t1.cds1	696	456.069	166	538.204
g937.t1.cds1	342	127.481	2190.06	254.026
g938.t1.cds1	612	372.718	23890	947.775
g939.t1.cds1	927	686.91	32727	704.491
g940.t1.cds1	1395	1154.84	2916	373.367
g941.t1.cds1	642	402.448	8876	326.119
g942.t1.cds1	333	120.604	1424	174.589
g943.t1.cds1	2211	1970.84	5226	392.092
g944.t1.cds1	735	495.02	2321	69.33
g945.t1.cds1	1383	1142.84	5447	704.762
g946.t1.cds1	846	605.91	3510	85.658
g947.t1.cds1	1074	833.836	3061	542.815
g948.t1.cds1	240	609.262	4622	1121.75
g949.t1.cds1	1332	1091.84	3772	510.838
g950.t1.cds1	966	725.91	1823	371.341
g951.t1.cds1	2652	2411.84	1714	105.083
g952.t1.cds1	699	459.069	753	242.542
g953.t1.cds1	972	731.91	3655	738.412
g954.t1.cds1	1584	1343.84	441	485.245
g955.t1.cds1	1215	974.836	856	129.841
g956.t1.cds1	2802	2561.84	1697	979.489
g957.t1.cds1	2391	2150.84	3527	242.475
g958.t1.cds1	222	517.926	353	100.78
g959.t1.cds1	777	536.969	1140	313.924
g960.t1.cds1	402	175.241	317	267.481
g961.t1.cds1	1248	1007.84	7413	108.761
g962.t1.cds1	237	59.495	130	323.096
g963.t1.cds1	1044	803.836	486	894.001
g964.t1.cds1	951	710.91	349	725.905
g965.t1.cds1	2982	2741.84	3614	194.902
g966.t1.cds1	2739	2498.84	859.381	508.531
g967.t1.cds1	276	811.786	440.14	801.713
g968.t1.cds1	2649	2408.84	4192.88	257.379
g969.t1.cds1	2709	2468.84	883.444	529.122
g970.t1.cds1	405	177.793	445.759	370.727
g971.t1.cds1	405	177.793	696.482	579.247
g972.t1.cds1	1035	794.836	2294.23	426.803
g973.t1.cds1	2037	1796.84	3471.11	285.646
g974.t1.cds1	1074	833.836	0.00960411	0.000170312
g975.t1.cds1	1212	971.836	3471.63	528.214
g976.t1.cds1	1374	1133.84	338.05	440.859
g977.t1.cds1	1515	1274.84	1202	139.418
g978.t1.cds1	660	420.242	5191	182.65
g979.t1.cds1	5865	5624.84	3483	915.614
g980.t1.cds1	1737	1496.84	1176	116.172
g981.t1.cds1	1248	1007.84	4956	727.127
g982.t1.cds1	2214	1973.84	10719	802.994
g983.t1.cds1	1140	899.836	9463	155.501
g984.t1.cds1	933	692.91	569.407	121.511
g985.t1.cds1	1158	917.836	26255.6	422.986
g986.t1.cds1	1398	1157.84	2673	341.367
g987.t1.cds1	1656	1415.84	2369	247.412
g988.t1.cds1	1218	977.836	11169	168.895
g989.t1.cds1	828	587.91	1484	373.243
g990.t1.cds1	2034	1793.84	4857	400.363
g991.t1.cds1	1320	1079.84	862	118.037
g992.t1.cds1	1017	776.836	2924	556.566
g993.t1.cds1	1674	1433.84	4246	437.874
g994.t1.cds1	1020	779.836	5428	102.921
g995.t1.cds1	1005	764.836	3033	586.372
g996.t1.cds1	2079	1838.84	5070	407.694
g997.t1.cds1	1650	1409.84	2551	267.554
g998.t1.cds1	1947	1706.84	3475	301.045
g999.t1.cds1	315	106.98	69114	9552.82
g1000.t1.cds1	1113	872.836	5046	854.838
g1001.t1.cds1	795	554.969	3206	854.209
g1002.t1.cds1	219	50.366	1089	319.712
g1003.t1.cds1	7578	7337.84	11326	228.233
g1004.t1.cds1	330	118.386	5411	675.841
g1005.t1.cds1	558	319.819	2720	125.757
g1006.t1.cds1	987	746.836	1633	323.318
g1007.t1.cds1	549	310.978	4830	229.66
g1008.t1.cds1	606	366.792	9252	372.98
g1009.t1.cds1	906	665.91	2895	642.839
g1010.t1.cds1	1104	863.836	2142	366.655
g1011.t1.cds1	861	620.91	6700	159.557
g1012.t1.cds1	1974	1733.84	6238	531.994
g1013.t1.cds1	960	719.91	3694	758.731
g1014.t1.cds1	438	206.368	2378	170.387
g1015.t1.cds1	1791	1550.84	3180.58	303.256
g1016.t1.cds1	1533	1292.84	6577.63	752.307
g1017.t1.cds1	1845	1604.84	4074	37.537
g1018.t1.cds1	555	316.915	3951	184.346
g1019.t1.cds1	1077	836.836	8579	151.588
g1020.t1.cds1	1362	1121.84	2463	324.642
g1021.t1.cds1	1446	1205.84	4047	496.265
g1022.t1.cds1	1245	1004.84	9014	132.645
g1023.t1.cds1	345	129.673	1346	153.485
g1024.t1.cds1	582	343.222	32948	1419.46
g1025.t1.cds1	759	518.969	2234	636.519
g1026.t1.cds1	405	177.793	1240	103.128
g1027.t1.cds1	2904	2663.84	6155	341.656
g1028.t1.cds1	1218	977.836	4556	688.948
g1029.t1.cds1	3396	3155.84	9101.24	426.437
g1030.t1.cds1	1254	1013.84	3513	512.365
g1031.t1.cds1	1149	908.836	3678	598.405
g1032.t1.cds1	1785	1544.84	1831	175.257
g1033.t1.cds1	3669	3428.84	5647	243.523
g1034.t1.cds1	4602	4361.84	7712	261.437
g1035.t1.cds1	3072	2831.84	10768	562.258
g1036.t1.cds1	1809	1568.84	11271.9	106.241
g1037.t1.cds1	954	713.91	2933	607.488
g1038.t1.cds1	1188	947.836	2032	31.7
g1039.t1.cds1	918	677.91	4239	924.614
g1040.t1.cds1	2157	1916.84	1674	129.134
g1041.t1.cds1	513	276.24	608	325.451
g1042.t1.cds1	2598	2357.84	6848	429.457
g1043.t1.cds1	4740	4499.84	3533	116.096
g1044.t1.cds1	1137	896.836	647	106.674
g1045.t1.cds1	1896	1655.84	3600	32.148
g1046.t1.cds1	3285	3044.84	4638	225.235
g1047.t1.cds1	444	211.64	1247	871.241
g1048.t1.cds1	423	193.289	10532.5	805.737
g1049.t1.cds1	423	193.289	10532.5	805.737
g1050.t1.cds1	3405	3164.84	2726	127.363
g1051.t1.cds1	2274	2033.84	1380	10.033
g1052.t1.cds1	1623	1382.84	3686	394.143
g1053.t1.cds1	1872	1631.84	5256	476.264
g1054.t1.cds1	1368	1127.84	6447	845.241
g1055.t1.cds1	1053	812.836	1115	202.834
g1056.t1.cds1	1476	1235.84	5021	600.756
g1057.t1.cds1	735	495.02	2264	676.274
g1058.t1.cds1	660	420.242	1331.01	468.329
g1059.t1.cds1	2556	2315.84	3107.99	198.445
g1060.t1.cds1	1800	1559.84	2041	193.479
g1061.t1.cds1	831	590.91	2047	51.223
g1062.t1.cds1	1839	1598.84	13226	122.319
g1063.t1.cds1	636	396.488	3101	115.649
g1064.t1.cds1	1110	869.836	1716	291.708
g1065.t1.cds1	1545	1304.84	17631.4	199.802
g1066.t1.cds1	573	334.493	379	167.541
g1067.t1.cds1	825	584.969	1803.49	455.879
g1068.t1.cds1	1983	1742.84	714	605.774
g1069.t1.cds1	2793	2552.84	1926	111.558
g1070.t1.cds1	1218	977.836	1278	193.256
g1071.t1.cds1	1374	1133.84	1263	164.711
g1072.t1.cds1	2136	1895.84	1949	152.013
g1073.t1.cds1	921	680.91	2251	488.826
g1074.t1.cds1	2022	1781.84	1942	161.158
g1075.t1.cds1	591	352.117	487.873	204.875
g1076.t1.cds1	513	276.24	831.505	0.445089
g1077.t1.cds1	1899	1658.84	5142.16	458.365
g1078.t1.cds1	1401	1160.84	2247	286.221
g1079.t1.cds1	2181	1940.84	3357	255.759
g1080.t1.cds1	1347	1106.84	4121	550.539
g1081.t1.cds1	1182	941.836	4100	643.691
g1082.t1.cds1	378	155.73	1259	119.543
g1083.t1.cds1	918	677.91	4790	104.48
g1084.t1.cds1	1800	1559.84	4603	436.346
g1085.t1.cds1	3666	3425.84	2888	124.652
g1086.t1.cds1	2562	2321.84	2700	17.195
g1087.t1.cds1	597	358.046	1035	427.436
g1088.t1.cds1	501	264.758	1619	904.206
g1089.t1.cds1	1344	1103.84	958	128.331
g1090.t1.cds1	1266	1025.84	4564	657.865
g1091.t1.cds1	675	435.114	3321	112.859
g1092.t1.cds1	3375	3134.84	3226	152.166
g1093.t1.cds1	6981	6740.84	5162	113.233
g1094.t1.cds1	4785	4544.84	2427	789.624
g1095.t1.cds1	1137	896.836	2565	422.906
g1096.t1.cds1	1413	1172.84	2400	302.582
g1097.t1.cds1	1881	1640.84	5984	539.257
g1098.t1.cds1	372	150.867	5890	577.283
g1099.t1.cds1	585	346.222	2270	969.484
g1100.t1.cds1	2565	2324.84	2572	163.587
g1101.t1.cds1	2844	2603.84	5360.16	304.392
g1102.t1.cds1	651	411.325	4976	178.881
g1103.t1.cds1	606	366.792	5245	211.444
g1104.t1.cds1	3987	3746.84	9107	359.401
g1105.t1.cds1	2409	2168.84	3241	220.964
g1106.t1.cds1	282	849.155	3320	578.123
g1107.t1.cds1	1581	1340.84	4652	513.019
g1108.t1.cds1	1884	1643.84	5240	471.348
g1109.t1.cds1	933	692.91	911	194.406
g1110.t1.cds1	981	740.91	1673	333.887
g1111.t1.cds1	1032	791.836	4685	87.487
g1112.t1.cds1	1101	860.836	2552	438.358
g1113.t1.cds1	1272	1031.84	2738	392.366
g1114.t1.cds1	2940	2699.84	4184	229.152
g1115.t1.cds1	705	465.069	2931	931.896
g1116.t1.cds1	801	560.969	2910	76.705
g1117.t1.cds1	2406	2165.84	4830	329.754
g1118.t1.cds1	2109	1868.84	10926	864.488
g1119.t1.cds1	1893	1652.84	4165	37.261
g1120.t1.cds1	525	287.787	5783	297.133
g1121.t1.cds1	1647	1406.84	8057	846.835
g1122.t1.cds1	561	322.691	1506	690.093
g1123.t1.cds1	3831	3590.84	7078	291.463
g1124.t1.cds1	1083	842.836	2055	360.527
g1125.t1.cds1	1446	1205.84	6271	768.984
g1126.t1.cds1	600	360.938	1287	527.249
g1127.t1.cds1	657	417.284	6668	236.283
g1128.t1.cds1	663	423.2	1549	541.221
g1129.t1.cds1	414	185.572	1363	108.606
g1130.t1.cds1	1152	911.836	4570	741.086
g1131.t1.cds1	3186	2945.84	2344	117.657
g1132.t1.cds1	1665	1424.84	4877	506.124
g1133.t1.cds1	918	677.91	49280	1074.9
g1134.t1.cds1	1323	1082.84	9351.72	127.702
